"","fire_names_manydays[j]","as.character(date_char)","X11_Ecoregions.1","Interpolated_FuelMap","SAPPS_aspect_inverted_atModelRes","SAPPS_Slope_ChrisArcmapprocess_modelres","X11_Ecoregions.2","X11_Ecoregions","spread_success","Area_expansion"
"8012","CLIFFSIDE","2016-11-08",3,2523,115.067016601562,18.4359188079834,22.45,2.777815,1,3928.68026935725
"8013","CLIFFSIDE","2016-11-08",3,2522,101.627380371094,38.8549003601074,22.45,2.777815,1,3928.68026935725
"8014","CLIFFSIDE","2016-11-08",3,2460,313.384429931641,25.4220199584961,22.45,2.777815,1,3928.68026935725
"8015","CLIFFSIDE","2016-11-08",3,2398,41.9970397949219,29.0790767669678,22.45,2.777815,1,3928.68026935725
"8016","CLIFFSIDE","2016-11-08",3,2427,36.7914123535156,53.4132881164551,22.45,2.777815,1,3928.68026935725
"8017","CLIFFSIDE","2016-11-08",3,2488,353.890197753906,34.1058959960938,22.45,2.777815,1,3928.68026935725
"8018","CLIFFSIDE","2016-11-08",3,2641,19.3176879882812,24.2022552490234,22.45,2.777815,1,3928.68026935725
"8019","CLIFFSIDE","2016-11-08",3,2343,34.9666748046875,40.4005813598633,22.45,2.777815,1,3928.68026935725
"8020","CLIFFSIDE","2016-11-08",3,2395,33.4661865234375,24.201343536377,22.45,2.777815,1,3928.68026935725
"8021","CLIFFSIDE","2016-11-08",3,2395,66.234375,37.8781356811523,22.45,2.777815,1,3928.68026935725
"8022","CLIFFSIDE","2016-11-08",3,2395,85.794189453125,32.9614868164062,22.45,2.777815,1,3928.68026935725
"8023","CLIFFSIDE","2016-11-08",3,2373,319.882843017578,33.2734832763672,22.45,2.777815,1,3928.68026935725
"8024","CLIFFSIDE","2016-11-08",3,2381,310.642395019531,26.9622535705566,22.45,2.777815,1,3928.68026935725
"8025","CLIFFSIDE","2016-11-08",3,2396,305.172210693359,12.7274379730225,22.45,2.777815,1,3928.68026935725
"8026","CLIFFSIDE","2016-11-08",3,2365,20.6464538574219,25.2112464904785,22.45,2.777815,1,3928.68026935725
"8027","CLIFFSIDE","2016-11-08",3,2508,86.4163208007812,22.1938724517822,22.45,2.777815,1,3928.68026935725
"8028","CLIFFSIDE","2016-11-08",3,2508,280.457153320312,20.1936511993408,22.45,2.777815,1,3928.68026935725
"8029","CLIFFSIDE","2016-11-08",3,2488,64.6915283203125,13.797176361084,22.45,2.777815,1,3928.68026935725
"8030","CLIFFSIDE","2016-11-08",3,2008,60.3507080078125,31.8559246063232,22.45,2.777815,1,3928.68026935725
"8031","CLIFFSIDE","2016-11-08",3,2376,30.9899291992188,28.8514575958252,22.45,2.777815,1,3928.68026935725
"8032","CLIFFSIDE","2016-11-08",3,2655,27.4341430664062,27.4796924591064,22.45,2.777815,1,3928.68026935725
"8033","CLIFFSIDE","2016-11-08",3,2395,52.2159423828125,16.1771621704102,22.45,2.777815,1,3928.68026935725
"8034","CLIFFSIDE","2016-11-08",3,2373,56.8828735351562,34.4662208557129,22.45,2.777815,1,3928.68026935725
"8035","CLIFFSIDE","2016-11-08",3,2355,293.875,23.8284587860107,22.45,2.777815,1,3928.68026935725
"8036","CLIFFSIDE","2016-11-08",3,2399,285.574035644531,33.9902877807617,22.45,2.777815,1,3928.68026935725
"8037","CLIFFSIDE","2016-11-08",3,2393,303.323944091797,20.93115234375,22.45,2.777815,1,3928.68026935725
"8038","CLIFFSIDE","2016-11-08",3,2427,136.634658813477,40.8884887695312,22.45,2.777815,1,3928.68026935725
"8039","CLIFFSIDE","2016-11-08",3,2488,187.546936035156,19.8191013336182,22.45,2.777815,1,3928.68026935725
"8040","CLIFFSIDE","2016-11-08",3,2488,129.206466674805,17.6132049560547,22.45,2.777815,1,3928.68026935725
"8041","CLIFFSIDE","2016-11-08",3,2483,106.768280029297,28.8355140686035,22.45,2.777815,1,3928.68026935725
"8042","CLIFFSIDE","2016-11-08",3,2395,88.8290710449219,39.2507171630859,22.45,2.777815,1,3928.68026935725
"8043","CLIFFSIDE","2016-11-08",3,2395,51.0373840332031,23.6122379302979,22.45,2.777815,1,3928.68026935725
"8044","CLIFFSIDE","2016-11-08",3,2420,46.7359008789062,22.563793182373,22.45,2.777815,1,3928.68026935725
"8045","CLIFFSIDE","2016-11-08",3,2374,44.6892700195312,32.6255378723145,22.45,2.777815,1,3928.68026935725
"8046","CLIFFSIDE","2016-11-08",3,2399,276.069122314453,37.1265029907227,22.45,2.777815,1,3928.68026935725
"8047","CLIFFSIDE","2016-11-08",3,2398,287.018218994141,18.3106212615967,22.45,2.777815,1,3928.68026935725
"8048","CLIFFSIDE","2016-11-08",3,2425,67.7287902832031,21.0267028808594,22.45,2.777815,1,3928.68026935725
"8049","CLIFFSIDE","2016-11-08",3,2596,74.5081176757812,20.6682186126709,22.45,2.777815,1,3928.68026935725
"8050","CLIFFSIDE","2016-11-08",3,2398,87.849853515625,44.1611328125,22.45,2.777815,1,3928.68026935725
"8051","CLIFFSIDE","2016-11-08",3,2424,91.9408569335938,34.0421943664551,22.45,2.777815,1,3928.68026935725
"8052","CLIFFSIDE","2016-11-08",3,2423,76.1090087890625,21.7632312774658,22.45,2.777815,1,3928.68026935725
"8053","CLIFFSIDE","2016-11-08",3,2642,28.559326171875,19.5344276428223,22.45,2.777815,1,3928.68026935725
"8054","CLIFFSIDE","2016-11-08",3,2642,304.953552246094,35.7354202270508,22.45,2.777815,1,3928.68026935725
"8055","CLIFFSIDE","2016-11-08",3,2640,318.967407226562,26.7761631011963,22.45,2.777815,1,3928.68026935725
"8056","CLIFFSIDE","2016-11-08",3,2365,49.6939697265625,32.7725486755371,22.45,2.777815,1,3928.68026935725
"8057","CLIFFSIDE","2016-11-08",3,2659,40.3606567382812,46.5603866577148,22.45,2.777815,1,3928.68026935725
"8058","CLIFFSIDE","2016-11-08",3,2658,39.6148376464844,46.4355506896973,22.45,2.777815,1,3928.68026935725
"8059","CLIFFSIDE","2016-11-08",3,2380,54.42333984375,31.2694053649902,22.45,2.777815,1,3928.68026935725
"8060","CLIFFSIDE","2016-11-08",3,2398,91.7076416015625,21.7230415344238,22.45,2.777815,1,3928.68026935725
"8061","CLIFFSIDE","2016-11-08",3,2364,72.9786376953125,16.6065578460693,22.45,2.777815,1,3928.68026935725
"8062","CLIFFSIDE","2016-11-08",3,2579,322.868743896484,31.5188121795654,22.45,2.777815,1,3928.68026935725
"8063","CLIFFSIDE","2016-11-08",3,2364,304.997741699219,23.3521537780762,22.45,2.777815,1,3928.68026935725
"8064","CLIFFSIDE","2016-11-08",3,2641,285.4755859375,19.8195457458496,22.45,2.777815,1,3928.68026935725
"8065","CLIFFSIDE","2016-11-08",3,2462,332.455627441406,21.497106552124,22.45,2.777815,1,3928.68026935725
"8066","CLIFFSIDE","2016-11-08",3,2424,52.7612915039062,39.8193244934082,22.45,2.777815,1,3928.68026935725
"8067","CLIFFSIDE","2016-11-08",3,2424,50.9910888671875,12.0967664718628,22.45,2.777815,1,3928.68026935725
"8068","CLIFFSIDE","2016-11-08",3,2424,160.534713745117,11.5913171768188,22.45,2.777815,1,3928.68026935725
"8069","CLIFFSIDE","2016-11-08",3,2398,122.143829345703,13.9007511138916,22.45,2.777815,1,3928.68026935725
"8070","CLIFFSIDE","2016-11-08",3,2383,106.41130065918,28.1785926818848,22.45,2.777815,1,3928.68026935725
"8071","CLIFFSIDE","2016-11-08",3,2364,351.544921875,10.6283445358276,22.45,2.777815,1,3928.68026935725
"8072","CLIFFSIDE","2016-11-08",3,2642,294.744171142578,32.115909576416,22.45,2.777815,1,3928.68026935725
"8073","CLIFFSIDE","2016-11-08",3,2382,289.395477294922,17.9507484436035,22.45,2.777815,1,3928.68026935725
"8074","CLIFFSIDE","2016-11-08",3,2462,327.539398193359,18.7949142456055,22.45,2.777815,1,3928.68026935725
"8075","CLIFFSIDE","2016-11-08",3,2462,253.506484985352,13.8684577941895,22.45,2.777815,1,3928.68026935725
"8076","CLIFFSIDE","2016-11-08",3,2424,193.551971435547,21.15598487854,22.45,2.777815,1,3928.68026935725
"8077","CLIFFSIDE","2016-11-08",3,2522,180.602111816406,24.8671207427979,22.45,2.777815,1,3928.68026935725
"8078","CLIFFSIDE","2016-11-08",3,2486,136.224838256836,21.6768665313721,22.45,2.777815,1,3928.68026935725
"8079","CLIFFSIDE","2016-11-08",3,2403,119.727340698242,30.3677711486816,22.45,2.777815,1,3928.68026935725
"8080","CLIFFSIDE","2016-11-08",3,2383,117.390777587891,31.6951656341553,22.45,2.777815,1,3928.68026935725
"8081","CLIFFSIDE","2016-11-08",3,2364,292.532470703125,33.610710144043,22.45,2.777815,1,3928.68026935725
"8082","CLIFFSIDE","2016-11-08",3,2640,290.82861328125,24.2178974151611,22.45,2.777815,1,3928.68026935725
"8083","CLIFFSIDE","2016-11-08",3,2382,306.765411376953,18.6116847991943,22.45,2.777815,1,3928.68026935725
"8084","CLIFFSIDE","2016-11-08",3,2415,110.885040283203,37.6326789855957,22.45,2.777815,1,3928.68026935725
"8085","CLIFFSIDE","2016-11-08",3,2478,256.810424804688,14.9644165039062,22.45,2.777815,1,3928.68026935725
"8086","CLIFFSIDE","2016-11-08",3,2372,281.268341064453,30.1635894775391,22.45,2.777815,1,3928.68026935725
"8087","CLIFFSIDE","2016-11-08",3,2433,272.689910888672,22.3214492797852,22.45,2.777815,1,3928.68026935725
"8088","CLIFFSIDE","2016-11-08",3,2391,138.915878295898,31.4534606933594,22.45,2.777815,1,3928.68026935725
"8089","CLIFFSIDE","2016-11-08",3,2390,166.368942260742,38.6224327087402,22.45,2.777815,1,3928.68026935725
"8090","CLIFFSIDE","2016-11-08",3,2372,239.98844909668,32.4073486328125,22.45,2.777815,1,3928.68026935725
"8091","CLIFFSIDE","2016-11-08",3,2027,67.2407531738281,26.1332321166992,22.45,2.777815,1,3928.68026935725
"8092","CLIFFSIDE","2016-11-08",3,2391,190.753295898438,23.619571685791,22.45,2.777815,1,3928.68026935725
"8093","CLIFFSIDE","2016-11-08",3,2390,197.555038452148,19.6755409240723,22.45,2.777815,1,3928.68026935725
"8094","CLIFFSIDE","2016-11-08",3,2615,94.251708984375,27.6423816680908,22.45,2.777815,1,3928.68026935725
"8095","CLIFFSIDE","2016-11-08",3,2018,176.413650512695,33.5343055725098,22.45,2.777815,1,3928.68026935725
"8096","CLIFFSIDE","2016-11-08",3,2375,227.190048217773,20.3861312866211,22.45,2.777815,1,3928.68026935725
"8097","CLIFFSIDE","2016-11-08",3,2578,58.1615600585938,36.8909454345703,22.45,2.777815,1,3928.68026935725
"8098","CLIFFSIDE","2016-11-08",3,2594,121.481918334961,20.402271270752,22.45,2.777815,1,3928.68026935725
"8099","CLIFFSIDE","2016-11-08",3,2636,169.706619262695,39.0357208251953,22.45,2.777815,1,3928.68026935725
"8100","CLIFFSIDE","2016-11-08",3,2891,145.102233886719,25.755521774292,22.45,2.777815,1,3928.68026935725
"8101","CLIFFSIDE","2016-11-08",3,2074,71.5408325195312,22.190637588501,22.45,2.777815,1,3928.68026935725
"8102","CLIFFSIDE","2016-11-08",3,2012,171.580169677734,30.8948936462402,22.45,2.777815,1,3928.68026935725
"8103","CLIFFSIDE","2016-11-08",3,2012,179.032745361328,34.5946464538574,22.45,2.777815,1,3928.68026935725
"8104","CLIFFSIDE","2016-11-08",3,2089,183.848999023438,22.1298847198486,22.45,2.777815,1,3928.68026935725
"8105","CLIFFSIDE","2016-11-08",3,2468,80.2119140625,32.2934226989746,22.45,2.777815,1,3928.68026935725
"8106","CLIFFSIDE","2016-11-08",3,2398,116.037155151367,13.9681310653687,22.45,2.777815,1,3928.68026935725
"8107","CLIFFSIDE","2016-11-08",3,2063,193.727798461914,26.0678939819336,22.45,2.777815,1,3928.68026935725
"8108","CLIFFSIDE","2016-11-08",3,2012,187.293579101562,12.8771076202393,22.45,2.777815,1,3928.68026935725
"8109","CLIFFSIDE","2016-11-08",3,2495,188.335586547852,43.7041931152344,22.45,2.777815,1,3928.68026935725
"8110","CLIFFSIDE","2016-11-08",3,2599,103.816711425781,15.9207592010498,22.45,2.777815,1,3928.68026935725
"8111","CLIFFSIDE","2016-11-08",3,2607,192.729339599609,19.3569965362549,22.45,2.777815,1,3928.68026935725
"8112","CLIFFSIDE","2016-11-08",3,2587,198.162826538086,35.2041206359863,22.45,2.777815,1,3928.68026935725
"8113","CLIFFSIDE","2016-11-08",3,1846,146.279754638672,12.9278888702393,22.45,2.777815,1,3928.68026935725
"8114","CLIFFSIDE","2016-11-08",3,2587,202.662719726562,19.9022178649902,22.45,2.777815,1,3928.68026935725
"8115","CLIFFSIDE","2016-11-08",3,2009,140.90788269043,12.8300476074219,22.45,2.777815,1,3928.68026935725
"8116","CLIFFSIDE","2016-11-08",3,2009,174.425964355469,12.4195995330811,22.45,2.777815,1,3928.68026935725
"8117","CLIFFSIDE","2016-11-08",3,2573,153.845520019531,27.9368495941162,22.45,2.777815,1,3928.68026935725
"8118","CLIFFSIDE","2016-11-08",3,2616,4.75289916992188,27.1743412017822,22.45,2.777815,1,3928.68026935725
"8119","CLIFFSIDE","2016-11-08",3,2010,223.840026855469,11.7540674209595,22.45,2.777815,1,3928.68026935725
"8120","CLIFFSIDE","2016-11-08",3,2480,84.9434204101562,6.056809425354,22.45,2.777815,1,3928.68026935725
"8121","CLIFFSIDE","2016-11-08",3,2468,50.6041259765625,11.8365154266357,22.45,2.777815,1,3928.68026935725
"8122","CLIFFSIDE","2016-11-08",3,2405,246.974380493164,12.9165010452271,22.45,2.777815,1,3928.68026935725
"8123","CLIFFSIDE","2016-11-08",3,2633,18.79931640625,34.6322860717773,22.45,2.777815,1,3928.68026935725
"8124","CLIFFSIDE","2016-11-08",3,2571,24.8235168457031,19.7264804840088,22.45,2.777815,1,3928.68026935725
"8125","CLIFFSIDE","2016-11-08",3,2577,59.4132690429688,17.1062240600586,22.45,2.777815,1,3928.68026935725
"8126","CLIFFSIDE","2016-11-08",3,2537,337.078552246094,16.7468185424805,22.45,2.777815,1,3928.68026935725
"8127","CLIFFSIDE","2016-11-08",3,2575,71.0570678710938,19.8527431488037,22.45,2.777815,1,3928.68026935725
"8128","CLIFFSIDE","2016-11-08",3,2492,68.3173522949219,27.4838047027588,22.45,2.777815,1,3928.68026935725
"8129","CLIFFSIDE","2016-11-08",3,2492,84.502197265625,20.4221267700195,22.45,2.777815,1,3928.68026935725
"8130","CLIFFSIDE","2016-11-08",3,2492,99.0595703125,37.2792434692383,22.45,2.777815,1,3928.68026935725
"8131","MAPLE SPRINGS","2016-11-11",10,2037,63.6663818359375,12.0720357894897,29.3,4.904431,0,9088.62940004467
"8132","MAPLE SPRINGS","2016-11-11",10,1849,295.186584472656,20.3104019165039,29.3,4.904431,0,9088.62940004467
"8133","MAPLE SPRINGS","2016-11-11",10,1863,44.2487182617188,13.0307273864746,29.3,4.904431,0,9088.62940004467
"8134","MAPLE SPRINGS","2016-11-11",10,1898,25.5040588378906,26.0769538879395,29.3,4.904431,0,9088.62940004467
"8135","MAPLE SPRINGS","2016-11-11",10,1263,48.0232238769531,17.5920104980469,29.3,4.904431,0,9088.62940004467
"8136","MAPLE SPRINGS","2016-11-11",10,1404,74.1957702636719,14.0030450820923,29.3,4.904431,0,9088.62940004467
"8137","MAPLE SPRINGS","2016-11-11",10,1870,154.406005859375,11.2174682617188,29.3,4.904431,0,9088.62940004467
"8138","MAPLE SPRINGS","2016-11-11",10,1739,115.132278442383,3.54861521720886,29.3,4.904431,0,9088.62940004467
"8139","MAPLE SPRINGS","2016-11-11",10,1627,67.6461486816406,4.44045352935791,29.3,4.904431,0,9088.62940004467
"8140","MAPLE SPRINGS","2016-11-11",5,1999,21.4351196289062,10.5215997695923,31.38,4.94583,0,9088.62940004467
"8141","MAPLE SPRINGS","2016-11-11",5,1999,21.3379821777344,7.05298709869385,31.38,4.94583,0,9088.62940004467
"8142","MAPLE SPRINGS","2016-11-11",5,1989,69.9685668945312,12.6372337341309,31.38,4.94583,0,9088.62940004467
"8143","MAPLE SPRINGS","2016-11-11",5,2009,50.1964721679688,14.0121650695801,31.38,4.94583,0,9088.62940004467
"8144","MAPLE SPRINGS","2016-11-11",5,1717,73.218994140625,13.1569738388062,31.38,4.94583,0,9088.62940004467
"8145","MAPLE SPRINGS","2016-11-11",5,2146,67.3495483398438,18.4802722930908,31.38,4.94583,0,9088.62940004467
"8146","MAPLE SPRINGS","2016-11-11",5,2470,25.4274597167969,28.8081588745117,31.38,4.94583,0,9088.62940004467
"8147","MAPLE SPRINGS","2016-11-11",5,2229,76.7644348144531,15.356128692627,31.38,4.94583,0,9088.62940004467
"8148","MAPLE SPRINGS","2016-11-11",5,2478,86.9500732421875,25.0179805755615,31.38,4.94583,0,9088.62940004467
"8149","MAPLE SPRINGS","2016-11-11",5,1807,53.3629760742188,25.5687656402588,31.38,4.94583,0,9088.62940004467
"8150","MAPLE SPRINGS","2016-11-11",5,2298,82.6835632324219,23.1241226196289,31.38,4.94583,0,9088.62940004467
"8151","MAPLE SPRINGS","2016-11-11",5,2236,105.836212158203,12.5456476211548,31.38,4.94583,0,9088.62940004467
"8152","MAPLE SPRINGS","2016-11-11",3,2836,71.5879516601562,26.7732791900635,27.97,5.01021,0,9088.62940004467
"8153","MAPLE SPRINGS","2016-11-11",3,2454,55.6837768554688,33.9651336669922,27.97,5.01021,0,9088.62940004467
"8154","MAPLE SPRINGS","2016-11-11",3,2585,88.4312133789062,43.526985168457,27.97,5.01021,0,9088.62940004467
"8155","MAPLE SPRINGS","2016-11-11",3,2507,118.977981567383,39.4001617431641,27.97,5.01021,0,9088.62940004467
"8156","MAPLE SPRINGS","2016-11-11",3,2505,109.753219604492,10.3065776824951,27.97,5.01021,0,9088.62940004467
"8157","MAPLE SPRINGS","2016-11-11",3,2505,56.3574829101562,21.0373706817627,27.97,5.01021,0,9088.62940004467
"8158","MAPLE SPRINGS","2016-11-11",3,2626,56.4266967773438,41.8563346862793,27.97,5.01021,0,9088.62940004467
"8159","MAPLE SPRINGS","2016-11-11",3,2486,116.153686523438,13.4856147766113,27.97,5.01021,0,9088.62940004467
"8160","MAPLE SPRINGS","2016-11-11",3,2478,115.401596069336,29.6234455108643,27.97,5.01021,0,9088.62940004467
"8161","MAPLE SPRINGS","2016-11-11",3,2415,97.7210693359375,32.1507873535156,27.97,5.01021,0,9088.62940004467
"8162","MAPLE SPRINGS","2016-11-11",3,2614,65.1243591308594,58.3763465881348,27.97,5.01021,0,9088.62940004467
"8163","MAPLE SPRINGS","2016-11-11",3,2478,151.799774169922,30.3122100830078,27.97,5.01021,0,9088.62940004467
"8164","MAPLE SPRINGS","2016-11-11",3,2614,63.7409973144531,44.9617767333984,27.97,5.01021,0,9088.62940004467
"8165","MAPLE SPRINGS","2016-11-11",3,2478,167.773635864258,36.777027130127,27.97,5.01021,0,9088.62940004467
"8166","MAPLE SPRINGS","2016-11-11",3,2420,53.7408752441406,54.4533348083496,27.97,5.01021,0,9088.62940004467
"8167","MAPLE SPRINGS","2016-11-11",3,2468,155.974838256836,18.6491985321045,27.97,5.01021,0,9088.62940004467
"8168","MAPLE SPRINGS","2016-11-11",3,2420,43.4721069335938,35.5392150878906,27.97,5.01021,0,9088.62940004467
"8169","MAPLE SPRINGS","2016-11-11",3,2484,96.8802490234375,12.7303705215454,27.97,5.01021,0,9088.62940004467
"8170","MAPLE SPRINGS","2016-11-11",3,2500,99.1076354980469,36.9071388244629,27.97,5.01021,0,9088.62940004467
"8171","MAPLE SPRINGS","2016-11-11",3,2012,193.087585449219,29.5325889587402,27.97,5.01021,0,9088.62940004467
"8172","MAPLE SPRINGS","2016-11-11",3,2468,84.2394104003906,22.5895519256592,27.97,5.01021,0,9088.62940004467
"8173","MAPLE SPRINGS","2016-11-11",3,2573,197.696273803711,32.130931854248,27.97,5.01021,0,9088.62940004467
"8174","MAPLE SPRINGS","2016-11-11",3,2605,112.973007202148,23.1310367584229,27.97,5.01021,0,9088.62940004467
"8175","MAPLE SPRINGS","2016-11-11",3,2570,168.748931884766,14.7347564697266,27.97,5.01021,0,9088.62940004467
"8176","MAPLE SPRINGS","2016-11-11",3,2468,74.09423828125,20.3704853057861,27.97,5.01021,0,9088.62940004467
"8177","MAPLE SPRINGS","2016-11-11",3,2585,150.748413085938,11.834490776062,27.97,5.01021,0,9088.62940004467
"8178","MAPLE SPRINGS","2016-11-11",3,2617,40.8370056152344,19.1904354095459,27.97,5.01021,0,9088.62940004467
"8179","MAPLE SPRINGS","2016-11-11",3,2627,104.27507019043,12.7440910339355,27.97,5.01021,0,9088.62940004467
"8180","MAPLE SPRINGS","2016-11-11",3,2506,65.8342895507812,31.1296672821045,27.97,5.01021,0,9088.62940004467
"8181","MAPLE SPRINGS","2016-11-11",3,2847,19.6585083007812,33.733341217041,27.97,5.01021,0,9088.62940004467
"8182","MAPLE SPRINGS","2016-11-11",3,2640,61.0421142578125,10.8203239440918,27.97,5.01021,0,9088.62940004467
"8183","MAPLE SPRINGS","2016-11-11",3,2432,77.0358276367188,21.0133380889893,27.97,5.01021,0,9088.62940004467
"8184","MAPLE SPRINGS","2016-11-11",3,2571,49.1871948242188,16.6508331298828,27.97,5.01021,0,9088.62940004467
"8185","MAPLE SPRINGS","2016-11-11",3,2492,69.1576232910156,32.0612869262695,27.97,5.01021,0,9088.62940004467
"8186","MAPLE SPRINGS","2016-11-11",3,2577,36.807373046875,10.2715883255005,27.97,5.01021,0,9088.62940004467
"8187","MAPLE SPRINGS","2016-11-11",10,1715,232.998107910156,22.4493827819824,29.3,4.904431,0,9088.62940004467
"8188","MAPLE SPRINGS","2016-11-11",3,2398,172.752395629883,38.2184524536133,27.97,5.01021,0,9088.62940004467
"8189","MAPLE SPRINGS","2016-11-11",3,2398,203.240600585938,40.3034515380859,27.97,5.01021,0,9088.62940004467
"8190","MAPLE SPRINGS","2016-11-11",3,2038,197.028442382812,35.4805221557617,27.97,5.01021,0,9088.62940004467
"8191","MAPLE SPRINGS","2016-11-11",3,2012,201.060852050781,30.0323505401611,27.97,5.01021,0,9088.62940004467
"8192","MAPLE SPRINGS","2016-11-11",3,3347,285.311096191406,21.9154014587402,27.97,5.01021,0,9088.62940004467
"8193","MAPLE SPRINGS","2016-11-11",3,2495,182.956390380859,26.0727519989014,27.97,5.01021,0,9088.62940004467
"8194","MAPLE SPRINGS","2016-11-11",3,3406,233.251861572266,15.8042678833008,27.97,5.01021,0,9088.62940004467
"8195","MAPLE SPRINGS","2016-11-11",3,2587,144.677459716797,11.921462059021,27.97,5.01021,0,9088.62940004467
"8196","MAPLE SPRINGS","2016-11-11",3,1833,208.757843017578,34.4823112487793,27.97,5.01021,0,9088.62940004467
"8197","MAPLE SPRINGS","2016-11-11",3,2597,165.653701782227,8.87316131591797,27.97,5.01021,0,9088.62940004467
"8198","MAPLE SPRINGS","2016-11-11",3,2023,183.522766113281,38.3906440734863,27.97,5.01021,0,9088.62940004467
"8199","MAPLE SPRINGS","2016-11-11",3,2607,182.801864624023,31.7514171600342,27.97,5.01021,0,9088.62940004467
"8200","MAPLE SPRINGS","2016-11-11",3,2287,205.620986938477,43.9148941040039,27.97,5.01021,0,9088.62940004467
